Date,Open,High,Low,Close
2013-01-02,11.694,11.905999999999999,11.694,11.898
2013-01-03,11.905999999999999,12.008,11.87,11.96
2013-01-04,11.954,12.04,11.954,12.04
2013-01-07,11.984000000000002,12.058,11.984000000000002,12.050999999999998
2013-01-08,12.091,12.113,12.067,12.105
2013-01-09,12.058,12.091,11.931,11.937000000000001
2013-01-10,11.922,12.082,11.914000000000001,12.082
2013-01-11,12.091,12.113,12.015999999999998,12.050999999999998
2013-01-14,12.091,12.105,12.045,12.045
2013-01-15,12.075,12.167,12.067,12.091
2013-01-16,12.04,12.097999999999999,12.015999999999998,12.075
2013-01-17,12.045,12.142999999999999,12.045,12.137
2013-01-18,12.023,12.159,12.023,12.137
2013-01-22,12.167,12.174000000000001,12.097999999999999,12.113
2013-01-23,12.190999999999999,12.190999999999999,12.142999999999999,12.159
2013-01-24,12.205,12.213,12.113,12.137
2013-01-25,12.105,12.174000000000001,12.058,12.142999999999999
2013-01-28,12.151,12.151,12.023,12.04
2013-01-29,12.008,12.015999999999998,11.914000000000001,12.008
2013-01-30,12.050999999999998,12.091,12.001,12.091
2013-01-31,12.045,12.13,11.984000000000002,12.097999999999999
2013-02-01,12.151,12.167,12.058,12.091
2013-02-04,12.091,12.105,12.067,12.097999999999999
2013-02-05,12.097999999999999,12.159,12.091,12.159
2013-02-06,12.190999999999999,12.190999999999999,12.13,12.190999999999999
2013-02-07,12.113,12.183,12.097999999999999,12.167
2013-02-08,12.151,12.213,12.050999999999998,12.113
2013-02-11,12.137,12.183,12.137,12.183
2013-02-12,12.190999999999999,12.197000000000001,12.008,12.151
2013-02-13,12.177,12.177,12.07,12.117
2013-02-14,12.085,12.154000000000002,12.01,12.07
2013-02-15,12.085,12.107999999999999,11.879000000000001,11.962
2013-02-19,12.034,12.047,11.978,12.040999999999999
2013-02-20,12.019,12.047,12.01,12.047
2013-02-21,12.047,12.117,12.026,12.095
2013-02-22,12.147,12.162,12.019,12.047
2013-02-25,11.978,12.052999999999999,11.924000000000001,12.047
2013-02-26,11.956,12.034,11.924000000000001,12.01
2013-02-27,12.026,12.095,11.947000000000001,11.995999999999999
2013-02-28,11.962,12.026,11.939,11.97
2013-03-01,12.047,12.078,11.932,12.01
