Date,Open,High,Low,Close
2012-01-03,18.544,19.24,18.544,19.087
2012-01-04,19.034000000000002,19.041,18.454,18.775
2012-01-05,18.673,18.942999999999998,18.51,18.718
2012-01-06,18.742,18.896,18.343,18.809
2012-01-09,18.742,19.102,18.656,19.007
2012-01-10,19.177,19.824,19.078,19.762
2012-01-11,19.824,19.824,19.401,19.779
2012-01-12,19.744,19.771,19.24,19.392
2012-01-13,19.16,19.352,18.999000000000002,19.136
2012-01-17,19.259,19.459,19.079,19.186
2012-01-18,19.207,19.417,19.025,19.24
2012-01-19,19.325,19.425,18.999000000000002,19.297
2012-01-20,19.297,19.754,19.192,19.712
2012-01-23,19.793,19.793,19.417,19.694000000000003
2012-01-24,19.272000000000002,19.712,19.248,19.504
2012-01-25,19.558,20.04,19.384,20.033
2012-01-26,19.912,19.961,19.671,19.92
2012-01-27,19.785999999999998,20.04,19.779,20.033
2012-01-30,20.088,22.046999999999997,20.08,21.244
2012-01-31,21.284000000000002,21.377,19.839000000000002,20.371
2012-02-01,20.154,20.843000000000004,19.694000000000003,20.643
2012-02-02,20.643,20.802,20.441,20.706999999999997
2012-02-03,20.851999999999997,21.118000000000002,20.179000000000002,20.851999999999997
2012-02-06,20.843000000000004,21.237,20.643,20.834
2012-02-07,20.846999999999998,21.09,20.668000000000003,20.752
2012-02-08,20.726,21.057,20.631,20.846999999999998
2012-02-09,20.814,20.951999999999998,20.364,20.371
2012-02-10,20.258,20.363,20.033,20.105999999999998
2012-02-13,20.386,21.084,20.234,20.963
2012-02-14,20.947,21.565,20.843000000000004,21.044
2012-02-15,21.066999999999997,21.066999999999997,20.714000000000002,20.956
2012-02-16,20.889,22.365,20.866999999999997,22.046999999999997
2012-02-17,22.054000000000002,22.054000000000002,21.598000000000003,21.678
2012-02-21,21.708000000000002,21.958000000000002,21.244,21.684
2012-02-22,21.684,21.82,21.476999999999997,21.476999999999997
2012-02-23,21.3,21.774,21.268,21.589000000000002
2012-02-24,21.453000000000003,21.643,21.014,21.107
2012-02-27,21.11,21.708000000000002,21.009,21.331999999999997
2012-02-28,21.053,21.396,20.843000000000004,20.916
2012-02-29,20.935,21.253,20.845,20.892
2012-03-01,21.179000000000002,21.325,20.649,20.649
2012-03-02,20.66,20.773000000000003,19.5,19.541
2012-03-05,19.297,20.57,19.118,20.467
2012-03-06,20.21,20.234,19.541,19.791
2012-03-07,19.777,19.951,19.676,19.741
2012-03-08,19.805999999999997,20.072,19.45,19.709
2012-03-09,19.83,20.201,19.785,20.032
2012-03-12,20.039,20.217,19.967,20.137999999999998
2012-03-13,20.160999999999998,20.846999999999998,20.160999999999998,20.767
2012-03-14,20.685,20.829,20.299,20.322
2012-03-15,20.322,20.402,19.942999999999998,20.018
2012-03-16,20.055999999999997,20.114,19.662,19.935
2012-03-19,19.871,20.34,19.639,19.668
2012-03-20,19.541,19.798,19.3,19.517
2012-03-21,19.517,19.709,19.275,19.588
2012-03-22,19.364,19.7,19.355,19.412
2012-03-23,19.477,19.862000000000002,19.355,19.777
2012-03-26,19.805999999999997,20.396,19.777,20.243
2012-03-27,20.192999999999998,20.305999999999997,19.63,19.662
2012-03-28,19.63,19.777,19.337,19.533
2012-03-29,19.434,19.805999999999997,18.965,19.614
2012-03-30,19.676,19.759,19.111,19.293
2012-04-02,19.137999999999998,19.63,19.12,19.605999999999998
2012-04-03,19.426,19.517,19.171,19.337
2012-04-04,19.284000000000002,19.38,19.242,19.250999999999998
2012-04-05,19.328,19.45,19.008,19.3
2012-04-09,18.951,19.215999999999998,18.662,18.662
2012-04-10,18.717,18.999000000000002,18.257,18.662
2012-04-11,18.837,19.284000000000002,18.837,19.147000000000002
2012-04-12,19.111,19.434,19.111,19.346
2012-04-13,19.186,19.328,18.445,18.646
2012-04-16,18.671,18.905,18.587,18.829
2012-04-17,19.026,19.3,19.026,19.12
2012-04-18,18.944000000000003,18.944000000000003,18.299,18.437
2012-04-19,18.611,19.129,18.587,19.026
2012-04-20,19.570999999999998,19.570999999999998,19.079,19.355
2012-04-23,19.171,19.171,18.671,18.809
2012-04-24,18.887,18.914,18.587,18.801
2012-04-25,18.936,19.186,18.861,19.042
2012-04-26,18.944000000000003,19.079,18.829,18.896
2012-04-27,18.936,19.208,18.733,19.042
2012-04-30,18.999000000000002,19.147000000000002,18.923,18.975
2012-05-01,18.936,19.147000000000002,18.55,18.671
2012-05-02,18.579,19.111,18.499000000000002,19.066
2012-05-03,18.974,19.072,18.651,18.73
2012-05-04,18.62,18.695,18.194000000000003,18.265
2012-05-07,18.249000000000002,18.87,17.953,18.816
2012-05-08,18.709,19.3,18.654,18.905
2012-05-09,18.684,18.878,18.546,18.642
2012-05-10,18.764,18.814,18.448,18.546
2012-05-11,18.362000000000002,18.823,18.127,18.226
2012-05-14,18.12,18.162,17.677,17.677
2012-05-15,17.742,17.783,17.178,17.565
2012-05-16,17.686,17.759,17.315,17.42
2012-05-17,17.459,17.459,16.548,16.937
2012-05-18,16.887,17.299,16.79,16.968
2012-05-21,17.015,17.057000000000002,16.500999999999998,16.733
2012-05-22,16.929000000000002,17.008,16.53,16.628
2012-05-23,16.96,17.323,16.702,17.243
2012-05-24,17.338,17.824,17.338,17.75
2012-05-25,17.69,17.74,17.365,17.374000000000002
2012-05-29,17.387,17.387,16.628,17.082
2012-05-30,16.861,17.145,16.686,16.825
2012-05-31,16.937,17.21,16.539,17.015
2012-06-01,16.684,16.984,16.618,16.708
2012-06-04,16.709,16.878,16.53,16.662
2012-06-05,16.544,16.901,16.430999999999997,16.659000000000002
2012-06-06,16.722,16.999000000000002,16.586,16.944000000000003
2012-06-07,17.122,17.13,16.633,16.684
2012-06-08,16.7,17.317999999999998,16.642,17.05
2012-06-11,17.236,17.284000000000002,16.527,16.527
2012-06-12,16.602,16.764,16.406,16.527
2012-06-13,16.535,16.86,16.374000000000002,16.448
2012-06-14,16.414,17.276,16.414,17.245
2012-06-15,17.171,17.528,17.075,17.439
2012-06-18,17.253,17.357,16.815,16.984
2012-06-19,16.991,17.722,16.715,17.642
2012-06-20,17.561,17.944000000000003,17.357,17.496
2012-06-21,17.463,17.69,16.894000000000002,16.96
2012-06-22,17.058,17.512,16.839000000000002,17.456
2012-06-25,17.075,17.349,16.968,16.968
2012-06-26,17.041,17.195999999999998,16.839000000000002,17.023
