Date,Open,High,Low,Close
2011-01-03,10.623,10.728,10.515,10.684000000000001
2011-01-04,10.684000000000001,10.708,10.377,10.43
2011-01-05,10.367,10.412,10.255,10.299000000000001
2011-01-06,10.299000000000001,10.359000000000002,9.762,9.921
2011-01-07,9.946,10.0,9.615,9.676
2011-01-10,9.649,9.912,9.541,9.844
2011-01-11,9.807,9.86,9.334,9.4388
2011-01-12,9.526,9.71,9.4309,9.568999999999999
2011-01-13,9.561,9.658999999999999,9.4853,9.517000000000001
2011-01-14,9.517000000000001,9.561,9.421,9.4853
2011-01-18,9.501,9.561,9.3762,9.561
2011-01-19,9.597000000000001,9.711,9.4665,9.4853
2011-01-20,9.4665,9.753,9.4566,9.4853
2011-01-21,9.587,9.701,9.4933,9.615
2011-01-24,9.693,9.736,9.561,9.719
2011-01-25,9.693,9.719,9.421,9.541
2011-01-26,9.541,9.624,9.4309,9.533999999999999
2011-01-27,9.946,10.037,9.78,9.868
2011-01-28,9.868,9.895,9.568999999999999,9.684
2011-01-31,9.687999999999999,9.758,9.544,9.581
2011-02-01,9.684,9.912,9.597000000000001,9.844
2011-02-02,9.868,9.878,9.587,9.615
2011-02-03,9.625,10.064,9.625,9.798
2011-02-04,9.789,10.019,9.676,9.982000000000001
2011-02-07,10.037,10.247,9.982000000000001,10.061
2011-02-08,10.079,10.534,9.99,10.482999999999999
2011-02-09,10.44,10.79,10.44,10.613
2011-02-10,10.547,10.654000000000002,10.452,10.6
2011-02-11,10.515,10.589,10.457,10.524000000000001
2011-02-14,10.571,10.613,10.332,10.35
2011-02-15,10.342,10.640999999999998,10.282,10.561
2011-02-16,10.684000000000001,11.079,10.659,10.835
2011-02-18,10.945,11.014000000000001,10.831,10.905999999999999
2011-02-22,10.852,11.026,10.5,10.579
2011-02-23,11.315,11.665999999999999,10.965,11.533
2011-02-24,11.515999999999998,12.183,11.415,12.008
2011-02-25,12.064,12.247,11.799000000000001,12.132
2011-02-28,12.232999999999999,12.285,12.01,12.055
