Date,Open,High,Low,Close
2015-01-02,9.2906,9.3463,9.2349,9.2906
2015-01-05,9.2906,9.2906,9.2069,9.2349
2015-01-06,9.1882,9.1977,9.0962,9.1427
2015-01-07,9.2255,9.2628,9.1511,9.2255
2015-01-08,9.2069,9.2628,9.1882,9.2535
2015-01-09,9.2162,9.2815,9.2162,9.2535
2015-01-12,9.3186,9.3186,9.2255,9.2349
2015-01-13,9.3372,9.3748,9.2442,9.3093
2015-01-14,9.2349,9.2906,9.2349,9.2815
2015-01-15,9.3463,9.4479,9.328,9.328
2015-01-16,9.2628,9.3186,9.2628,9.3186
2015-01-20,9.2721,9.2721,9.1977,9.2721
2015-01-21,9.3186,9.4028,9.3186,9.4028
2015-01-22,9.3939,9.4847,9.3748,9.4758
2015-01-23,9.4947,9.588,9.4658,9.568999999999999
2015-01-26,9.514,9.551,9.514,9.551
2015-01-27,9.4579,9.4579,9.4206,9.4579
2015-01-28,9.4758,9.4758,9.4295,9.4479
2015-01-29,9.4758,9.514,9.4206,9.4847
2015-01-30,9.3939,9.3939,9.2906,9.3
2015-02-02,9.3372,9.4028,9.3372,9.3748
2015-02-03,9.4295,9.551,9.4295,9.4947
2015-02-04,9.588,9.588,9.4947,9.514
2015-02-05,9.4479,9.4947,9.4206,9.4947
2015-02-06,9.4028,9.4117,9.3939,9.4028
2015-02-09,9.328,9.4117,9.328,9.365
2015-02-10,9.4028,9.4028,9.3748,9.3836
2015-02-11,9.328,9.3561,9.3186,9.3463
2015-02-12,9.3748,9.4295,9.3748,9.4117
2015-02-13,9.4579,9.4947,9.4394,9.4758
2015-02-17,9.4394,9.4658,9.4295,9.4479
2015-02-18,9.4579,9.4758,9.4479,9.4658
2015-02-19,9.4658,9.4658,9.4206,9.4394
2015-02-20,9.3836,9.4579,9.3836,9.4394
2015-02-23,9.4117,9.4394,9.4117,9.4295
2015-02-24,9.4847,9.532,9.4579,9.532
2015-02-25,9.514,9.532,9.504,9.504
2015-02-26,9.56,9.56,9.541,9.541
2015-02-27,9.532,9.551,9.522,9.522
2015-03-02,9.541,9.579,9.532,9.579
2015-03-03,9.541,9.551,9.4947,9.541
2015-03-04,9.4579,9.4947,9.4579,9.4847
2015-03-05,9.4758,9.514,9.4479,9.4579
2015-03-06,9.4479,9.4479,9.3463,9.4028
2015-03-09,9.4479,9.504,9.4394,9.4479
