Date,Open,High,Low,Close
2015-01-02,17.43,17.43,16.66,16.942
2015-01-05,16.919,16.949,16.512,16.527
2015-01-06,16.503,16.503,16.345,16.439
2015-01-07,16.57,16.834,16.527,16.793
2015-01-08,16.76,17.289,16.76,17.281
2015-01-09,17.173,17.33,16.8,17.199
2015-01-12,17.256,17.678,17.166,17.471
2015-01-13,17.712,17.769000000000002,17.387999999999998,17.613
2015-01-14,17.471,17.735,17.396,17.644000000000002
2015-01-15,17.535999999999998,17.535999999999998,17.166,17.264
2015-01-16,17.19,17.519000000000002,17.041,17.182000000000002
2015-01-20,17.281,17.305999999999997,17.033,17.224
2015-01-21,17.224,17.660999999999998,17.041,17.322
2015-01-22,17.622,18.546,17.38,18.423
2015-01-23,18.423,19.398,18.19,19.201
2015-01-26,19.374000000000002,20.029,19.142,19.712
2015-01-27,19.605999999999998,20.234,19.498,19.979
2015-01-28,20.087,20.094,19.3,19.564
2015-01-29,19.663,20.144000000000002,19.333,20.144000000000002
2015-01-30,20.087,20.118,19.355999999999998,19.439
2015-02-02,19.375999999999998,20.077,19.334,19.944000000000003
2015-02-03,19.846,20.636999999999997,19.656,20.225
2015-02-04,19.97,20.342,19.862000000000002,20.06
2015-02-05,20.234,20.309,19.605999999999998,19.904
2015-02-06,19.879,19.885,19.656,19.746
2015-02-09,19.77,19.78,18.695,19.035999999999998
2015-02-10,19.201,19.366,18.746,19.026
2015-02-11,18.927,19.979,18.811,18.944000000000003
2015-02-12,18.944000000000003,19.361,18.944000000000003,19.026
2015-02-13,19.32,19.32,19.086,19.227999999999998
2015-02-17,19.287,19.699,19.227999999999998,19.304000000000002
2015-02-18,19.238,20.101,19.177,19.91
2015-02-19,19.925,19.925,19.589000000000002,19.749000000000002
2015-02-20,19.8,19.834,19.32,19.396
2015-02-23,19.430999999999997,19.583,19.14,19.430999999999997
2015-02-24,19.480999999999998,19.570999999999998,19.279,19.372
2015-02-25,19.219,19.396,19.122,19.211
2015-02-26,19.219,19.589000000000002,19.169,19.471
2015-02-27,19.505,19.505,19.111,19.128
2015-03-02,19.160999999999998,19.403,18.75,18.842
2015-03-03,18.799,18.968,18.512999999999998,18.866
2015-03-04,18.816,19.511,18.708,19.195
2015-03-05,18.994,19.521,18.994,19.204
2015-03-06,19.160999999999998,19.665,18.85,18.866
2015-03-09,18.976,18.976,18.566,18.825
2015-03-10,18.682000000000002,18.732,18.295,18.422
2015-03-11,18.413,18.462,18.102999999999998,18.179000000000002
2015-03-12,18.339000000000002,19.463,18.339000000000002,19.304000000000002
2015-03-13,19.219,19.219,18.195,18.557000000000002
2015-03-16,18.574,18.784000000000002,18.363,18.472
2015-03-17,18.33,18.404,17.355,18.009
2015-03-18,17.784000000000002,18.547,17.784000000000002,18.522000000000002
2015-03-19,18.363,19.287,18.363,18.909000000000002
2015-03-20,19.052,19.094,18.482,18.616
2015-03-23,18.682000000000002,18.95,18.682000000000002,18.942
2015-03-24,18.96,19.304000000000002,18.909000000000002,19.304000000000002
2015-03-25,19.32,19.32,18.942,19.017
2015-03-26,19.017,19.38,18.984,19.304000000000002
2015-03-27,19.160999999999998,19.177,18.724,18.95
2015-03-30,19.111,19.227999999999998,18.96,18.994
2015-03-31,18.866,18.984,18.825,18.95
2015-04-01,18.909000000000002,18.909000000000002,18.547,18.909000000000002
2015-04-02,18.715,19.279,18.715,19.261
2015-04-06,19.128,19.279,18.901,19.245
2015-04-07,19.227999999999998,19.245,18.901,19.026
2015-04-08,18.732,18.925,18.506,18.816
2015-04-09,18.791,18.791,18.566,18.75
2015-04-10,18.791,18.893,18.625,18.883
2015-04-13,18.834,19.009,18.791,18.909000000000002
2015-04-14,18.909000000000002,19.009,18.816,18.918
2015-04-15,19.067999999999998,19.144000000000002,18.963,19.111
2015-04-16,19.238,19.304000000000002,19.119,19.135
2015-04-17,18.883,19.052,18.632,18.791
2015-04-20,18.866,19.261,18.866,19.219
2015-04-21,19.32,19.32,19.111,19.111
2015-04-22,19.195,19.32,19.017,19.094
2015-04-23,19.153,19.287,19.153,19.227999999999998
2015-04-24,19.287,19.287,19.160999999999998,19.287
2015-04-27,19.32,19.403,19.017,19.06
2015-04-28,19.052,19.304000000000002,18.996,19.211
2015-04-29,19.160999999999998,19.438,19.076,19.329
2015-04-30,19.128,19.38,19.128,19.346
2015-05-01,19.498,19.605999999999998,19.287,19.570999999999998
2015-05-04,19.491,19.639,19.491,19.564
2015-05-05,19.639,19.639,19.329,19.372
2015-05-06,19.338,19.585,19.32,19.453
2015-05-07,19.531,19.623,19.352999999999998,19.531
2015-05-08,19.741,19.741,19.541,19.665
2015-05-11,19.673,19.723,19.555999999999997,19.656
2015-05-12,19.631,19.631,18.784000000000002,18.834
2015-05-13,18.987000000000002,18.987000000000002,18.689,18.73
2015-05-14,18.875999999999998,18.936,18.689,18.92
2015-05-15,18.771,19.07,18.771,19.04
2015-05-18,19.107,19.31,19.048,19.31
2015-05-19,19.346,19.704,19.329,19.653
2015-05-20,19.636,19.711,18.775,18.825
2015-05-21,18.893,18.91,18.485,18.593
2015-05-22,18.585,18.585,18.142,18.201
2015-05-26,18.055999999999997,18.253,17.921,18.055999999999997
2015-05-27,18.116,18.237000000000002,17.937,18.142
2015-05-28,18.082,18.364,18.047,18.253
2015-05-29,18.28,18.442,18.116,18.244
2015-06-01,18.320999999999998,18.689,18.22,18.28
2015-06-02,18.261,18.552,18.22,18.465
2015-06-03,18.593,18.859,18.593,18.859
2015-06-04,18.765,18.987000000000002,18.525,18.807000000000002
2015-06-05,18.902,19.141,18.706,19.141
2015-06-08,19.269000000000002,19.285,18.74,18.884
2015-06-09,18.92,18.952,18.689,18.695999999999998
2015-06-10,18.775,19.04,18.543,18.644000000000002
2015-06-11,18.543,18.695999999999998,18.012999999999998,18.116
2015-06-12,18.177,18.442,18.116,18.364
2015-06-15,18.364,18.92,18.142,18.493
2015-06-16,18.456,18.516,18.406,18.415
2015-06-17,18.424,18.433,18.142,18.244
